id,id_index,id_2,icon,typeSkill,typeBuff,name,typeEffSkill,range,rangeLan,nTarget,damage,manaLost,timeDelay,nKick,info,Lv_RQ,percentLv,typeDevil,option,EffSpec,LvDevilSkill,phanTramDevilSkill
4024,594,1,4,1,0,Nhị trảm,282,120,120,1,1425,12,1600,1,Tung ra 2 đường kiếm song song tấn công đối thủ từ khoản cách xa.,25,0,0,"[[13,90],[28,2],[29,300],[30,64]]","[2,300,64]",0,0
4025,597,2,5,1,0,Vòi rồng,217,80,80,5,703,15,4800,1,Thuật sử dụng tam kiếm tạo ra một cơn lốc xoáy cuốn theo mọi thứ xung quanh.,22,0,0,"[[28,2],[29,110],[30,34]]","[2,110,34]",0,0
4026,598,2,5,1,0,Vòi rồng,217,80,80,5,763,16,4600,1,Thuật sử dụng tam kiếm tạo ra một cơn lốc xoáy cuốn theo mọi thứ xung quanh.,23,0,0,"[[28,2],[29,110],[30,36]]","[2,110,36]",0,0
4027,599,2,5,1,0,Vòi rồng,217,80,80,5,826,16,4400,1,Thuật sử dụng tam kiếm tạo ra một cơn lốc xoáy cuốn theo mọi thứ xung quanh.,24,0,0,"[[28,2],[29,120],[30,38]]","[2,120,38]",0,0
4028,600,2,5,1,0,Vòi rồng,283,80,80,5,891,17,4200,1,Thuật sử dụng tam kiếm tạo ra một cơn lốc xoáy cuốn theo mọi thứ xung quanh.,25,0,0,"[[28,2],[29,120],[30,40]]","[2,120,40]",0,0
4029,602,0,6,1,0,Hắc cước,218,50,50,1,323,0,1000,5,Cú đá in hằn dấu chân lên đối phương.,21,0,0,"[[28,4],[29,100],[30,42]]","[4,100,42]",0,0
4030,605,0,6,1,0,Hắc cước,218,50,50,1,414,0,1000,5,Cú đá in hằn dấu chân lên đối phương.,24,0,0,"[[28,4],[29,120],[30,48]]","[4,120,48]",0,0
4031,611,1,7,1,0,Knock out,219,120,120,1,1321,12,1700,1,Lao đến đối phương và tung một cú đá khiến đối thủ bật lên cao.,24,0,0,"[[10,80],[11,240],[28,4],[29,290],[30,43]]","[4,290,43]",0,0
4032,608,1,7,1,0,Knock out,219,120,120,1,1033,12,2000,1,Lao đến đối phương và tung một cú đá khiến đối thủ bật lên cao.,21,0,0,"[[10,80],[11,210],[28,4],[29,260],[30,40]]","[4,260,40]",0,0
4033,616,2,8,1,0,Thịt băm,220,80,80,5,764,16,4600,5,Tung liên hoàn cước nhịp nhàng như một đầu bếp đang băm thịt.,23,0,0,"[[28,3],[29,110],[30,36]]","[3,110,36]",0,0
4034,617,2,8,1,0,Thịt băm,220,80,80,5,827,16,4400,5,Tung liên hoàn cước nhịp nhàng như một đầu bếp đang băm thịt.,24,0,0,"[[28,3],[29,120],[30,38]]","[3,120,38]",0,0
4035,620,0,9,1,0,Gậy chong chóng,221,60,60,1,323,0,1000,1,Đòn tấn công khéo léo bằng gậy của một hoa tiêu.,21,0,0,"[[28,5],[29,260],[30,30]]","[5,260,30]",0,0
4036,623,0,9,1,0,Gậy chong chóng,221,60,60,1,415,0,1000,1,Đòn tấn công khéo léo bằng gậy của một hoa tiêu.,24,0,0,"[[28,5],[29,290],[30,33]]","[5,290,33]",0,0
4037,626,1,10,1,0,Bong bóng tích điện,222,120,120,1,905,13,2000,1,Phóng những quả bóng hơi nước gây sock điện bất cứ ai đến gần nó.,21,0,0,"[[13,80],[28,6],[29,320],[30,100]]","[6,320,100]",0,0
4038,627,1,10,1,0,Bong bóng tích điện,222,120,120,1,987,13,1900,1,Phóng những quả bóng hơi nước gây sock điện bất cứ ai đến gần nó.,22,0,0,"[[13,80],[28,6],[29,330],[30,100]]","[6,330,100]",0,0
4039,632,2,11,1,0,Bão sấm,223,80,80,6,516,16,5000,1,Tạo ra một trận mây sấm diện rộng trên đầu đối thủ.,21,0,0,"[[28,6],[29,120],[30,60]]","[6,120,60]",0,0
4040,633,2,11,1,0,Bão sấm,223,80,80,6,563,16,4800,1,Tạo ra một trận mây sấm diện rộng trên đầu đối thủ.,22,0,0,"[[28,6],[29,130],[30,60]]","[6,130,60]",0,0
4041,639,0,12,1,0,Double Shot,224,120,120,1,353,0,1000,3,Kỹ năng bắn súng lục đôi của một xạ thủ hải tặc.,22,0,0,"[[28,4],[29,180],[30,44]]","[4,180,44]",0,0
4042,640,0,12,1,0,Double Shot,224,120,120,1,385,0,1000,3,Kỹ năng bắn súng lục đôi của một xạ thủ hải tặc.,23,0,0,"[[28,4],[29,190],[30,46]]","[4,190,46]",0,0
4043,645,1,13,1,0,Quả cầu lửa,225,120,120,1,987,13,1900,1,Sử dụng súng hạng nặng phóng một quả cầu lửa vào đối thủ.,22,0,0,"[[11,220],[13,80],[28,7],[29,330],[30,80]]","[7,330,80]",0,0
4044,646,1,13,1,0,Quả cầu lửa,225,120,120,1,1073,13,1800,1,Sử dụng súng hạng nặng phóng một quả cầu lửa vào đối thủ.,23,0,0,"[[11,230],[13,80],[28,7],[29,340],[30,80]]","[7,340,80]",0,0
4045,651,2,14,1,0,Pháo hoa,226,80,80,5,703,16,4800,1,Tạo ra một màn trình diễn pháo hoa gây sát thương diện rộng.,22,0,0,"[[28,7],[29,120],[30,60]]","[7,120,60]",0,0
4046,652,2,14,1,0,Pháo hoa,226,80,80,5,763,17,4600,1,Tạo ra một màn trình diễn pháo hoa gây sát thương diện rộng.,23,0,0,"[[28,7],[29,120],[30,60]]","[7,120,60]",0,0
4047,653,2,14,1,0,Pháo hoa,226,80,80,5,826,17,4400,1,Tạo ra một màn trình diễn pháo hoa gây sát thương diện rộng.,24,0,0,"[[28,7],[29,130],[30,60]]","[7,130,60]",0,0
4048,654,2,14,1,0,Pháo hoa,303,80,80,5,891,18,4200,1,Tạo ra một màn trình diễn pháo hoa gây sát thương diện rộng.,25,0,0,"[[28,7],[29,130],[30,60]]","[7,130,60]",0,0
4049,655,2,14,1,0,Pháo hoa,303,80,80,5,977,18,4200,5,Tạo ra một màn trình diễn pháo hoa gây sát thương diện rộng.,26,0,0,"[[28,7],[29,130],[30,60]]","[7,130,60]",0,0
4050,375,3,24,4,0,Bazooka Thủy Chiến,133,120,120,1,80,2,1500,1,Tung một cú đấm nhanh như viên đạn súng lục.,-1,0,0,"[[28,5],[29,60],[30,20]]","[5,60,20]",0,0
4051,656,2055,91,3,0,Dòng chảy ma pháp,0,0,0,0,0,0,0,0,Các tia sét bao bọc xung quanh giúp cường hóa sức mạnh cơ thể.,1,0,1,"[[13,350],[58,250],[59,250],[53,200]]","[0,-1,-1]",0,0
4052,657,2056,88,2,1,Vòng xoáy ma pháp,165,120,120,1,0,100,50000,0,Tạo một vòng tròn ma pháp dưới chân bảo vệ cơ thể khỏi các chiêu thức của đối thủ.,1,0,1,"[[10,600],[13,600],[12,400],[31,1],[32,250]]","[0,-1,-1]",0,0
4053,658,2057,90,1,0,Giải phóng,400,120,120,4,1600,50,17000,4,Giải phóng sức mạnh tích tụ từ hố đen từ trên đầu đối thủ giáng xuống một đòn cực mạnh 450% sát thương của chiêu thức Quả đấm tốc độ,1,0,1,"[[10,350],[11,300]]","[0,-1,-1]",0,0
4054,659,2058,89,1,0,Xoáy đen,401,120,120,1,1600,75,15000,1,Tung ra một cơn lốc đen có thể cuốn bay tất cả trong phạm vi của nó 800% sát thương của chiêu thức Quả đấm tốc độ,1,0,1,"[[1,350],[13,400],[28,16],[29,300],[30,40]]","[16,300,40]",0,0
4055,660,2059,93,2,1,Bộc phá,46,120,120,1,0,70,40000,1,"Bộc phá cơ thể, thúc đẩy 50% sức mạnh khi tấn công của bản thân",1,0,0,"[[31,1],[32,200],[65,30],[64,500]]","[0,-1,-1]",0,0
4056,661,5000,92,6,0,Chế tạo DIAL,0,120,120,0,0,0,0,0,"Kỹ năng chế tạo DIAL, cấp độ kỹ năng càng cao càng dễ dàng chế tạo được DIAL quý hiếm",1,0,0,[],"[0,-1,-1]",0,0
4057,662,5000,92,6,0,Chế tạo DIAL,0,120,120,0,0,0,0,0,"Kỹ năng chế tạo DIAL, cấp độ kỹ năng càng cao càng dễ dàng chế tạo được DIAL quý hiếm",2,0,0,[],"[0,-1,-1]",0,0
4058,663,5000,92,6,0,Chế tạo DIAL,0,120,120,0,0,0,0,0,"Kỹ năng chế tạo DIAL, cấp độ kỹ năng càng cao càng dễ dàng chế tạo được DIAL quý hiếm",3,0,0,[],"[0,-1,-1]",0,0
4059,664,5000,92,6,0,Chế tạo DIAL,0,120,120,0,0,0,0,0,"Kỹ năng chế tạo DIAL, cấp độ kỹ năng càng cao càng dễ dàng chế tạo được DIAL quý hiếm",4,0,0,[],"[0,-1,-1]",0,0
4060,665,5000,92,6,0,Chế tạo DIAL,0,120,120,0,0,0,0,0,"Kỹ năng chế tạo DIAL, cấp độ kỹ năng càng cao càng dễ dàng chế tạo được DIAL quý hiếm",5,0,0,[],"[0,-1,-1]",0,0
4061,666,5000,92,6,0,Chế tạo DIAL,0,120,120,0,0,0,0,0,"Kỹ năng chế tạo DIAL, cấp độ kỹ năng càng cao càng dễ dàng chế tạo được DIAL quý hiếm",6,0,0,[],"[0,-1,-1]",0,0
